Date;Venue;Run;Gate;ref_time;athlete_name_ref;athlete_2_time;athlete_name_athlete_2;time_difference;relative_time_difference
2024-03-03;Aspen;2;43;0.833;TAYLOR Laurie;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-03-03;Aspen;1;44;0.833;NOEL Clement;0.966;MEILLARD Loic;-0.133;-15.96638655462185
2024-03-03;Aspen;2;44;0.833;TAYLOR Laurie;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;1;45;0.833;NOEL Clement;0.8;MEILLARD Loic;0.03299999999999992;3.961584633853532
2024-03-03;Aspen;2;45;0.866;TAYLOR Laurie;0.8;MEILLARD Loic;0.06599999999999995;7.6212471131639665
2024-03-03;Aspen;1;46;0.966;NOEL Clement;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;2;46;0.766;TAYLOR Laurie;0.833;MEILLARD Loic;-0.06699999999999995;-8.746736292428192
2024-03-03;Aspen;1;47;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665
2024-03-03;Aspen;2;47;0.466;TAYLOR Laurie;0.433;MEILLARD Loic;0.03300000000000003;7.081545064377688
2024-03-03;Aspen;1;48;0.966;NOEL Clement;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734
2024-03-03;Aspen;2;48;0.9;TAYLOR Laurie;1.0;MEILLARD Loic;-0.09999999999999998;-11.111111111111107
2024-03-03;Aspen;1;49;0.833;NOEL Clement;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;2;49;0.833;TAYLOR Laurie;0.933;MEILLARD Loic;-0.10000000000000009;-12.004801920768319
2024-03-03;Aspen;1;50;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;50;0.933;TAYLOR Laurie;0.9;MEILLARD Loic;0.03300000000000003;3.5369774919614176
2024-03-03;Aspen;1;51;0.766;NOEL Clement;0.9;MEILLARD Loic;-0.134;-17.4934725848564
2024-03-03;Aspen;2;51;0.8;TAYLOR Laurie;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-03-03;Aspen;1;52;0.933;NOEL Clement;0.9;MEILLARD Loic;0.03300000000000003;3.5369774919614176
2024-03-03;Aspen;2;52;0.7;TAYLOR Laurie;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-03-03;Aspen;1;53;0.833;NOEL Clement;0.9;MEILLARD Loic;-0.06700000000000006;-8.043217286914773
2024-03-03;Aspen;2;53;0.7;TAYLOR Laurie;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-03-03;Aspen;1;54;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-03-03;Aspen;2;54;0.833;TAYLOR Laurie;0.833;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;55;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-03-03;Aspen;2;55;0.8;TAYLOR Laurie;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989
2024-03-03;Aspen;1;56;0.866;NOEL Clement;0.866;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;56;0.8;TAYLOR Laurie;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-03-03;Aspen;1;57;1.1;NOEL Clement;1.133;MEILLARD Loic;-0.03299999999999992;-2.9999999999999925
2024-03-03;Aspen;2;57;1.0;TAYLOR Laurie;1.0;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;58;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;58;0.733;TAYLOR Laurie;0.733;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;59;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665
2024-03-03;Aspen;2;59;0.4;TAYLOR Laurie;0.333;MEILLARD Loic;0.067;16.75
2024-03-03;Aspen;1;60;0.6;NOEL Clement;0.6;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;60;0.6;TAYLOR Laurie;0.566;MEILLARD Loic;0.03400000000000003;5.666666666666672
2024-03-03;Aspen;1;61;0.533;NOEL Clement;0.533;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;2;61;0.533;TAYLOR Laurie;0.533;MEILLARD Loic;0.0;0.0
2024-03-03;Aspen;1;62;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;62;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;63;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;63;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;64;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;64;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;65;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;65;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;66;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;66;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;67;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;67;;TAYLOR Laurie;;MEILLARD Loic;;
2024-03-03;Aspen;1;68;;NOEL Clement;;MEILLARD Loic;;
2024-03-03;Aspen;2;68;;TAYLOR Laurie;;MEILLARD Loic;;
2024-02-11;Bansko;1;1;0.866;NOEL Clement;1.0;MEILLARD Loic;-0.134;-15.473441108545035
2024-02-11;Bansko;1;2;0.866;NOEL Clement;0.8;MEILLARD Loic;0.06599999999999995;7.6212471131639665
2024-02-11;Bansko;1;3;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-02-11;Bansko;1;4;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-02-11;Bansko;1;5;1.366;NOEL Clement;1.333;MEILLARD Loic;0.03300000000000014;2.415812591508063
2024-02-11;Bansko;1;6;0.9;NOEL Clement;0.9;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;7;0.766;NOEL Clement;0.866;MEILLARD Loic;-0.09999999999999998;-13.054830287206261
2024-02-11;Bansko;1;8;0.9;NOEL Clement;0.8;MEILLARD Loic;0.09999999999999998;11.111111111111107
2024-02-11;Bansko;1;9;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;10;1.2;NOEL Clement;1.166;MEILLARD Loic;0.03400000000000003;2.833333333333336
2024-02-11;Bansko;1;11;0.9;NOEL Clement;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667
2024-02-11;Bansko;1;12;0.866;NOEL Clement;0.966;MEILLARD Loic;-0.09999999999999998;-11.547344110854501
2024-02-11;Bansko;1;13;0.833;NOEL Clement;0.966;MEILLARD Loic;-0.133;-15.96638655462185
2024-02-11;Bansko;1;14;0.733;NOEL Clement;0.866;MEILLARD Loic;-0.133;-18.14461118690314
2024-02-11;Bansko;1;15;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;16;1.6;NOEL Clement;1.733;MEILLARD Loic;-0.133;-8.3125
2024-02-11;Bansko;1;17;0.7;NOEL Clement;0.7;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;18;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-02-11;Bansko;1;19;0.933;NOEL Clement;0.933;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;20;1.0;NOEL Clement;0.866;MEILLARD Loic;0.134;13.4
2024-02-11;Bansko;1;21;0.8;NOEL Clement;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989
2024-02-11;Bansko;1;22;1.3;NOEL Clement;1.3;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;23;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-02-11;Bansko;1;24;0.8;NOEL Clement;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989
2024-02-11;Bansko;1;25;0.7;NOEL Clement;0.7;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;26;0.8;NOEL Clement;0.866;MEILLARD Loic;-0.06599999999999995;-8.249999999999993
2024-02-11;Bansko;1;27;0.833;NOEL Clement;0.833;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;28;0.833;NOEL Clement;0.8;MEILLARD Loic;0.03299999999999992;3.961584633853532
2024-02-11;Bansko;1;29;0.8;NOEL Clement;0.9;MEILLARD Loic;-0.09999999999999998;-12.499999999999996
2024-02-11;Bansko;1;30;0.8;NOEL Clement;0.9;MEILLARD Loic;-0.09999999999999998;-12.499999999999996
2024-02-11;Bansko;1;31;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-02-11;Bansko;1;32;1.3;NOEL Clement;1.6;MEILLARD Loic;-0.30000000000000004;-23.076923076923077
2024-02-11;Bansko;1;33;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-02-11;Bansko;1;34;0.7;NOEL Clement;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-02-11;Bansko;1;35;2.033;NOEL Clement;2.266;MEILLARD Loic;-0.2330000000000001;-11.460895228726026
2024-02-11;Bansko;1;36;1.066;NOEL Clement;0.9;MEILLARD Loic;0.16600000000000004;15.57223264540338
2024-02-11;Bansko;1;37;1.0;NOEL Clement;0.966;MEILLARD Loic;0.03400000000000003;3.400000000000003
2024-02-11;Bansko;1;38;0.933;NOEL Clement;0.866;MEILLARD Loic;0.06700000000000006;7.181136120042879
2024-02-11;Bansko;1;39;1.0;NOEL Clement;0.833;MEILLARD Loic;0.16700000000000004;16.700000000000003
2024-02-11;Bansko;1;40;0.933;NOEL Clement;0.9;MEILLARD Loic;0.03300000000000003;3.5369774919614176
2024-02-11;Bansko;1;41;0.733;NOEL Clement;0.833;MEILLARD Loic;-0.09999999999999998;-13.642564802182807
2024-02-11;Bansko;1;42;0.9;NOEL Clement;0.8;MEILLARD Loic;0.09999999999999998;11.111111111111107
2024-02-11;Bansko;1;43;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345
2024-02-11;Bansko;1;44;1.866;NOEL Clement;1.833;MEILLARD Loic;0.03300000000000014;1.7684887459807146
2024-02-11;Bansko;1;45;0.766;NOEL Clement;0.833;MEILLARD Loic;-0.06699999999999995;-8.746736292428192
2024-02-11;Bansko;1;46;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;47;0.7;NOEL Clement;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-02-11;Bansko;1;48;1.066;NOEL Clement;1.133;MEILLARD Loic;-0.06699999999999995;-6.285178236397744
2024-02-11;Bansko;1;49;0.633;NOEL Clement;0.666;MEILLARD Loic;-0.03300000000000003;-5.213270142180099
2024-02-11;Bansko;1;50;0.633;NOEL Clement;0.633;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;51;0.933;NOEL Clement;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057
2024-02-11;Bansko;1;52;0.733;NOEL Clement;0.733;MEILLARD Loic;0.0;0.0
2024-02-11;Bansko;1;53;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;54;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;55;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;56;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;57;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;58;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;59;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;60;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;61;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;62;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;63;0.733;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;64;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;65;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;66;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;67;;NOEL Clement;;MEILLARD Loic;;
2024-02-11;Bansko;1;68;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;1;1;0.9;NOEL Clement;0.8;MEILLARD Loic;0.09999999999999998;11.111111111111107
2024-02-04;Chamonix;2;1;1.066;YULE Daniel;1.066;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;2;0.9;NOEL Clement;0.966;MEILLARD Loic;-0.06599999999999995;-7.333333333333328
2024-02-04;Chamonix;2;2;0.866;YULE Daniel;0.866;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;3;0.866;NOEL Clement;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895
2024-02-04;Chamonix;2;3;0.833;YULE Daniel;0.866;NEF Tanguy;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;1;4;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;2;4;0.7;YULE Daniel;0.766;NEF Tanguy;-0.06600000000000006;-9.428571428571438
2024-02-04;Chamonix;1;5;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;2;5;0.833;YULE Daniel;0.9;NEF Tanguy;-0.06700000000000006;-8.043217286914773
2024-02-04;Chamonix;1;6;0.933;NOEL Clement;0.933;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;6;0.433;YULE Daniel;0.466;NEF Tanguy;-0.03300000000000003;-7.621247113163979
2024-02-04;Chamonix;1;7;0.5;NOEL Clement;0.5;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;7;1.0;YULE Daniel;1.1;NEF Tanguy;-0.10000000000000009;-10.000000000000009
2024-02-04;Chamonix;1;8;1.0;NOEL Clement;1.033;MEILLARD Loic;-0.03299999999999992;-3.299999999999992
2024-02-04;Chamonix;2;8;0.833;YULE Daniel;0.866;NEF Tanguy;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;1;9;1.0;NOEL Clement;0.9;MEILLARD Loic;0.09999999999999998;9.999999999999998
2024-02-04;Chamonix;2;9;0.933;YULE Daniel;1.0;NEF Tanguy;-0.06699999999999995;-7.181136120042867
2024-02-04;Chamonix;1;10;0.966;NOEL Clement;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-02-04;Chamonix;2;10;0.866;YULE Daniel;0.933;NEF Tanguy;-0.06700000000000006;-7.736720554272525
2024-02-04;Chamonix;1;11;0.966;NOEL Clement;0.966;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;11;0.9;YULE Daniel;0.9;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;12;0.866;NOEL Clement;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895
2024-02-04;Chamonix;2;12;0.8;YULE Daniel;0.9;NEF Tanguy;-0.09999999999999998;-12.499999999999996
2024-02-04;Chamonix;1;13;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-02-04;Chamonix;2;13;0.9;YULE Daniel;0.866;NEF Tanguy;0.03400000000000003;3.7777777777777812
2024-02-04;Chamonix;1;14;0.4;NOEL Clement;0.433;MEILLARD Loic;-0.032999999999999974;-8.249999999999993
2024-02-04;Chamonix;2;14;0.733;YULE Daniel;0.766;NEF Tanguy;-0.03300000000000003;-4.502046384720332
2024-02-04;Chamonix;1;15;1.0;NOEL Clement;1.0;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;15;0.8;YULE Daniel;0.766;NEF Tanguy;0.03400000000000003;4.2500000000000036
2024-02-04;Chamonix;1;16;0.8;NOEL Clement;0.866;MEILLARD Loic;-0.06599999999999995;-8.249999999999993
2024-02-04;Chamonix;2;16;0.866;YULE Daniel;0.833;NEF Tanguy;0.03300000000000003;3.8106235565819895
2024-02-04;Chamonix;1;17;1.0;NOEL Clement;1.0;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;17;0.5;YULE Daniel;0.466;NEF Tanguy;0.033999999999999975;6.799999999999995
2024-02-04;Chamonix;1;18;0.9;NOEL Clement;0.866;MEILLARD Loic;0.03400000000000003;3.7777777777777812
2024-02-04;Chamonix;2;18;0.933;YULE Daniel;0.933;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;19;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;19;0.833;YULE Daniel;0.866;NEF Tanguy;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;1;20;0.733;NOEL Clement;0.766;MEILLARD Loic;-0.03300000000000003;-4.502046384720332
2024-02-04;Chamonix;2;20;0.7;YULE Daniel;0.766;NEF Tanguy;-0.06600000000000006;-9.428571428571438
2024-02-04;Chamonix;1;21;0.7;NOEL Clement;0.766;MEILLARD Loic;-0.06600000000000006;-9.428571428571438
2024-02-04;Chamonix;2;21;0.8;YULE Daniel;0.833;NEF Tanguy;-0.03299999999999992;-4.124999999999989
2024-02-04;Chamonix;1;22;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665
2024-02-04;Chamonix;2;22;0.733;YULE Daniel;0.733;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;23;0.966;NOEL Clement;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-02-04;Chamonix;2;23;0.8;YULE Daniel;0.833;NEF Tanguy;-0.03299999999999992;-4.124999999999989
2024-02-04;Chamonix;1;24;0.8;NOEL Clement;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036
2024-02-04;Chamonix;2;24;1.3;YULE Daniel;1.333;NEF Tanguy;-0.03299999999999992;-2.538461538461532
2024-02-04;Chamonix;1;25;0.933;NOEL Clement;0.933;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;25;0.366;YULE Daniel;0.433;NEF Tanguy;-0.067;-18.30601092896175
2024-02-04;Chamonix;1;26;0.933;NOEL Clement;0.933;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;26;0.933;YULE Daniel;0.966;NEF Tanguy;-0.03299999999999992;-3.5369774919614057
2024-02-04;Chamonix;1;27;0.966;NOEL Clement;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-02-04;Chamonix;2;27;1.066;YULE Daniel;1.0;NEF Tanguy;0.06600000000000006;6.191369606003757
2024-02-04;Chamonix;1;28;0.966;NOEL Clement;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-02-04;Chamonix;2;28;0.833;YULE Daniel;0.933;NEF Tanguy;-0.10000000000000009;-12.004801920768319
2024-02-04;Chamonix;1;29;1.0;NOEL Clement;1.0;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;29;1.0;YULE Daniel;1.066;NEF Tanguy;-0.06600000000000006;-6.600000000000006
2024-02-04;Chamonix;1;30;0.5;NOEL Clement;0.5;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;30;0.766;YULE Daniel;0.8;NEF Tanguy;-0.03400000000000003;-4.4386422976501345
2024-02-04;Chamonix;1;31;1.0;NOEL Clement;1.0;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;31;0.733;YULE Daniel;0.8;NEF Tanguy;-0.06700000000000006;-9.140518417462491
2024-02-04;Chamonix;1;32;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;32;0.733;YULE Daniel;0.733;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;33;0.966;NOEL Clement;1.0;MEILLARD Loic;-0.03400000000000003;-3.5196687370600444
2024-02-04;Chamonix;2;33;0.9;YULE Daniel;0.933;NEF Tanguy;-0.03300000000000003;-3.66666666666667
2024-02-04;Chamonix;1;34;0.733;NOEL Clement;0.866;MEILLARD Loic;-0.133;-18.14461118690314
2024-02-04;Chamonix;2;34;0.866;YULE Daniel;0.866;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;35;0.866;NOEL Clement;0.933;MEILLARD Loic;-0.06700000000000006;-7.736720554272525
2024-02-04;Chamonix;2;35;0.5;YULE Daniel;0.466;NEF Tanguy;0.033999999999999975;6.799999999999995
2024-02-04;Chamonix;1;36;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;2;36;0.9;YULE Daniel;0.833;NEF Tanguy;0.06700000000000006;7.444444444444451
2024-02-04;Chamonix;1;37;0.8;NOEL Clement;0.8;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;37;0.866;YULE Daniel;0.9;NEF Tanguy;-0.03400000000000003;-3.926096997690535
2024-02-04;Chamonix;1;38;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;38;0.766;YULE Daniel;0.8;NEF Tanguy;-0.03400000000000003;-4.4386422976501345
2024-02-04;Chamonix;1;39;0.866;NOEL Clement;0.9;MEILLARD Loic;-0.03400000000000003;-3.926096997690535
2024-02-04;Chamonix;2;39;0.866;YULE Daniel;0.866;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;40;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-02-04;Chamonix;2;40;0.833;YULE Daniel;0.9;NEF Tanguy;-0.06700000000000006;-8.043217286914773
2024-02-04;Chamonix;1;41;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665
2024-02-04;Chamonix;2;41;0.833;YULE Daniel;0.833;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;42;0.866;NOEL Clement;0.966;MEILLARD Loic;-0.09999999999999998;-11.547344110854501
2024-02-04;Chamonix;2;42;0.733;YULE Daniel;0.766;NEF Tanguy;-0.03300000000000003;-4.502046384720332
2024-02-04;Chamonix;1;43;0.766;NOEL Clement;0.766;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;43;1.133;YULE Daniel;1.2;NEF Tanguy;-0.06699999999999995;-5.913503971756395
2024-02-04;Chamonix;1;44;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-02-04;Chamonix;2;44;0.7;YULE Daniel;0.7;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;45;0.733;NOEL Clement;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491
2024-02-04;Chamonix;2;45;0.666;YULE Daniel;0.733;NEF Tanguy;-0.06699999999999995;-10.060060060060051
2024-02-04;Chamonix;1;46;1.033;NOEL Clement;1.0;MEILLARD Loic;0.03299999999999992;3.1945788964181916
2024-02-04;Chamonix;2;46;0.733;YULE Daniel;0.7;NEF Tanguy;0.03300000000000003;4.502046384720332
2024-02-04;Chamonix;1;47;0.366;NOEL Clement;0.4;MEILLARD Loic;-0.03400000000000003;-9.289617486338807
2024-02-04;Chamonix;2;47;0.733;YULE Daniel;0.733;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;48;0.4;NOEL Clement;0.4;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;48;0.433;YULE Daniel;0.366;NEF Tanguy;0.067;15.473441108545035
2024-02-04;Chamonix;1;49;0.7;NOEL Clement;0.666;MEILLARD Loic;0.03399999999999992;4.857142857142846
2024-02-04;Chamonix;2;49;0.733;YULE Daniel;0.766;NEF Tanguy;-0.03300000000000003;-4.502046384720332
2024-02-04;Chamonix;1;50;0.7;NOEL Clement;0.733;MEILLARD Loic;-0.03300000000000003;-4.714285714285719
2024-02-04;Chamonix;2;50;0.733;YULE Daniel;0.733;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;51;0.433;NOEL Clement;0.4;MEILLARD Loic;0.032999999999999974;7.6212471131639665
2024-02-04;Chamonix;2;51;0.833;YULE Daniel;0.8;NEF Tanguy;0.03299999999999992;3.961584633853532
2024-02-04;Chamonix;1;52;0.766;NOEL Clement;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345
2024-02-04;Chamonix;2;52;0.8;YULE Daniel;0.833;NEF Tanguy;-0.03299999999999992;-4.124999999999989
2024-02-04;Chamonix;1;53;1.0;NOEL Clement;1.0;MEILLARD Loic;0.0;0.0
2024-02-04;Chamonix;2;53;0.833;YULE Daniel;0.8;NEF Tanguy;0.03299999999999992;3.961584633853532
2024-02-04;Chamonix;1;54;0.766;NOEL Clement;0.866;MEILLARD Loic;-0.09999999999999998;-13.054830287206261
2024-02-04;Chamonix;2;54;0.766;YULE Daniel;0.766;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;55;0.833;NOEL Clement;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454
2024-02-04;Chamonix;2;55;0.433;YULE Daniel;0.4;NEF Tanguy;0.032999999999999974;7.6212471131639665
2024-02-04;Chamonix;1;56;0.766;NOEL Clement;0.733;MEILLARD Loic;0.03300000000000003;4.308093994778071
2024-02-04;Chamonix;2;56;0.433;YULE Daniel;0.433;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;57;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;57;0.6;YULE Daniel;0.6;NEF Tanguy;0.0;0.0
2024-02-04;Chamonix;1;58;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;58;0.666;YULE Daniel;0.633;NEF Tanguy;0.03300000000000003;4.954954954954959
2024-02-04;Chamonix;1;59;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;59;45.682;YULE Daniel;46.713;NEF Tanguy;-1.0309999999999988;-2.2569064401733696
2024-02-04;Chamonix;1;60;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;60;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;61;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;61;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;62;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;62;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;63;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;63;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;64;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;64;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;65;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;65;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;66;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;66;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;67;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;67;;YULE Daniel;;NEF Tanguy;;
2024-02-04;Chamonix;1;68;;NOEL Clement;;MEILLARD Loic;;
2024-02-04;Chamonix;2;68;;YULE Daniel;;NEF Tanguy;;
2023-11-18;Gurgl;1;1;1.033;FELLER Manuel;1.066;MEILLARD Loic;-0.03300000000000014;-3.1945788964182134
