Date;Venue;Run;Gate;ref_time;athlete_name_ref;athlete_2_time;athlete_name_athlete_2;time_difference;relative_time_difference;Discipline;Race (R) or Training (TR);Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender
2023-12-22;Madonna;2;57;0.9;AERNI Luca;0.9;RYDING Dave;0.0;0.0;SL;R;10.6;19.0;4.34;-11.31;;;;;;M
2023-12-22;Madonna;1;58;0.7;NOEL Clement;0.733;MEILLARD Loic;-0.03300000000000003;-4.714285714285719;SL;R;10.0;34.0;2.8;-8.53;;;;;;M
2023-12-22;Madonna;2;58;0.833;AERNI Luca;0.8;RYDING Dave;0.03299999999999992;3.961584633853532;SL;R;11.01;37.0;3.33;-17.22;;;;;;M
2023-12-22;Madonna;1;59;0.7;NOEL Clement;0.666;MEILLARD Loic;0.03399999999999992;4.857142857142846;SL;R;9.46;34.0;2.78;-15.64;;;;;;M
2023-12-22;Madonna;2;59;;AERNI Luca;;RYDING Dave;;;SL;R;10.78;27.0;2.53;-16.7;;;;;;M
2023-12-22;Madonna;1;60;;NOEL Clement;;MEILLARD Loic;;;SL;R;10.6;27.0;2.36;-17.74;;;;;;M
2023-12-22;Madonna;2;60;;AERNI Luca;;RYDING Dave;;;SL;R;11.46;12.0;1.09;-13.5;;;;;;M
2023-12-22;Madonna;1;61;;NOEL Clement;;MEILLARD Loic;;;SL;R;10.66;21.0;1.85;-16.17;;;;;;M
2023-12-22;Madonna;2;61;;AERNI Luca;;RYDING Dave;;;SL;R;9.77;;;-13.5;;;;;;M
2023-12-22;Madonna;1;62;;NOEL Clement;;MEILLARD Loic;;;SL;R;10.51;5.0;0.34;-13.5;;;;;;M
2023-12-22;Madonna;1;63;;NOEL Clement;;MEILLARD Loic;;;SL;R;7.14;;;-13.5;;;;;;M
2024-02-25;Palisades;1;1;0.866;STRASSER Linus;0.916;YULE Daniel;-0.050000000000000044;-5.773672055427257;SL;R;10.97;30.0;2.53;-23.75;;;;;;M
2024-02-25;Palisades;2;1;1.0;MCGRATH Atle Lie;0.983;MEILLARD Loic;0.017000000000000015;1.7000000000000015;SL;R;7.01;22.0;1.37;-28.37;;;;;;M
2024-02-25;Palisades;1;2;0.916;STRASSER Linus;0.883;YULE Daniel;0.03300000000000003;3.6026200873362475;SL;R;10.51;45.0;3.75;-20.81;;;;;;M
2024-02-25;Palisades;2;2;0.916;MCGRATH Atle Lie;0.933;MEILLARD Loic;-0.017000000000000015;-1.8558951965065518;SL;R;9.78;33.0;2.71;-20.81;;;;;;M
2024-02-25;Palisades;1;3;0.85;STRASSER Linus;0.883;YULE Daniel;-0.03300000000000003;-3.882352941176474;SL;R;10.89;36.0;3.04;-23.27;;;;;;M
2024-02-25;Palisades;2;3;0.533;MCGRATH Atle Lie;0.516;MEILLARD Loic;0.017000000000000015;3.189493433395875;SL;R;10.66;30.0;2.12;-15.11;;;;;;M
2024-02-25;Palisades;1;4;0.416;STRASSER Linus;0.516;YULE Daniel;-0.10000000000000003;-24.038461538461547;SL;R;10.48;39.0;2.27;-16.7;;;;;;M
2024-02-25;Palisades;2;4;0.733;MCGRATH Atle Lie;0.8;MEILLARD Loic;-0.06700000000000006;-9.140518417462491;SL;R;7.68;22.0;1.51;-22.29;;;;;;M
2024-02-25;Palisades;1;5;0.933;STRASSER Linus;0.916;YULE Daniel;0.017000000000000015;1.8220793140407303;SL;R;5.73;25.0;1.5;-21.8;;;;;;M
2024-02-25;Palisades;2;5;0.366;MCGRATH Atle Lie;0.45;MEILLARD Loic;-0.08400000000000002;-22.950819672131153;SL;R;9.28;25.0;1.58;-17.22;;;;;;M
2024-02-25;Palisades;1;6;0.85;STRASSER Linus;0.85;YULE Daniel;0.0;0.0;SL;R;10.39;46.0;3.66;-19.29;;;;;;M
2024-02-25;Palisades;2;6;0.883;MCGRATH Atle Lie;0.933;MEILLARD Loic;-0.050000000000000044;-5.662514156285395;SL;R;6.65;15.0;1.0;-22.29;;;;;;M
2024-02-25;Palisades;1;7;0.816;STRASSER Linus;0.866;YULE Daniel;-0.050000000000000044;-6.127450980392163;SL;R;10.01;41.0;3.35;-23.75;;;;;;M
2024-02-25;Palisades;2;7;0.8;MCGRATH Atle Lie;0.7;MEILLARD Loic;0.10000000000000009;12.50000000000001;SL;R;10.7;45.0;3.61;-15.64;;;;;;M
2024-02-25;Palisades;1;8;0.733;STRASSER Linus;0.716;YULE Daniel;0.017000000000000015;2.3192360163710797;SL;R;10.55;39.0;2.92;-17.74;;;;;;M
2024-02-25;Palisades;2;8;0.95;MCGRATH Atle Lie;0.916;MEILLARD Loic;0.03399999999999992;3.578947368421044;SL;R;9.7;30.0;2.36;-22.29;;;;;;M
2024-02-25;Palisades;1;9;0.85;STRASSER Linus;0.95;YULE Daniel;-0.09999999999999998;-11.764705882352938;SL;R;8.67;43.0;3.15;-24.7;;;;;;M
2024-02-25;Palisades;2;9;1.0;MCGRATH Atle Lie;0.916;MEILLARD Loic;0.08399999999999996;8.399999999999997;SL;R;9.72;40.0;3.16;-17.22;;;;;;M
2024-02-25;Palisades;1;10;0.9;STRASSER Linus;0.816;YULE Daniel;0.08400000000000007;9.333333333333343;SL;R;10.28;48.0;3.8;-18.26;;;;;;M
2024-02-25;Palisades;2;10;0.966;MCGRATH Atle Lie;0.933;MEILLARD Loic;0.03299999999999992;3.4161490683229734;SL;R;10.34;37.0;2.98;-25.17;;;;;;M
2024-02-25;Palisades;1;11;0.883;STRASSER Linus;0.916;YULE Daniel;-0.03300000000000003;-3.7372593431483607;SL;R;9.94;47.0;3.66;-24.7;;;;;;M
2024-02-25;Palisades;2;11;0.566;MCGRATH Atle Lie;0.516;MEILLARD Loic;0.04999999999999993;8.833922261484089;SL;R;10.3;37.0;2.31;-21.31;;;;;;M
2024-02-25;Palisades;1;12;0.483;STRASSER Linus;0.533;YULE Daniel;-0.050000000000000044;-10.351966873706013;SL;R;10.05;28.0;1.71;-18.78;;;;;;M
2024-02-25;Palisades;2;12;1.0;MCGRATH Atle Lie;1.033;MEILLARD Loic;-0.03299999999999992;-3.299999999999992;SL;R;6.74;37.0;2.4;-25.17;;;;;;M
2024-02-25;Palisades;1;13;1.0;STRASSER Linus;0.983;YULE Daniel;0.017000000000000015;1.7000000000000015;SL;R;6.45;33.0;2.07;-23.75;;;;;;M
2024-02-25;Palisades;2;13;0.683;MCGRATH Atle Lie;0.683;MEILLARD Loic;0.0;0.0;SL;R;11.06;16.0;1.21;-21.31;;;;;;M
2024-02-25;Palisades;1;14;0.883;STRASSER Linus;0.916;YULE Daniel;-0.03300000000000003;-3.7372593431483607;SL;R;10.19;46.0;3.66;-17.74;;;;;;M
2024-02-25;Palisades;2;14;1.033;MCGRATH Atle Lie;1.0;MEILLARD Loic;0.03299999999999992;3.1945788964181916;SL;R;8.32;31.0;2.35;-23.75;;;;;;M
2024-02-25;Palisades;1;15;0.916;STRASSER Linus;0.95;YULE Daniel;-0.03399999999999992;-3.7117903930130915;SL;R;10.02;52.0;4.07;-23.75;;;;;;M
2024-02-25;Palisades;2;15;0.766;MCGRATH Atle Lie;0.733;MEILLARD Loic;0.03300000000000003;4.308093994778071;SL;R;11.52;32.0;2.55;-18.26;;;;;;M
2024-02-25;Palisades;1;16;0.716;STRASSER Linus;0.7;YULE Daniel;0.016000000000000014;2.234636871508382;SL;R;10.25;35.0;2.51;-18.78;;;;;;M
2024-02-25;Palisades;2;16;1.016;MCGRATH Atle Lie;0.983;MEILLARD Loic;0.03300000000000003;3.248031496062995;SL;R;8.91;34.0;2.69;-24.7;;;;;;M
2024-02-25;Palisades;1;17;1.033;STRASSER Linus;1.0;YULE Daniel;0.03299999999999992;3.1945788964181916;SL;R;8.27;41.0;2.97;-25.17;;;;;;M
2024-02-25;Palisades;2;17;1.716;MCGRATH Atle Lie;1.65;MEILLARD Loic;0.06600000000000006;3.84615384615385;SL;R;11.53;40.0;3.59;-20.3;;;;;;M
2024-02-25;Palisades;1;18;0.85;STRASSER Linus;0.9;YULE Daniel;-0.050000000000000044;-5.882352941176476;SL;R;10.6;44.0;3.42;-18.26;;;;;;M
2024-02-25;Palisades;2;18;0.6;MCGRATH Atle Lie;0.6;MEILLARD Loic;0.0;0.0;SL;R;11.41;29.0;2.07;-24.23;;;;;;M
2024-02-25;Palisades;1;19;0.966;STRASSER Linus;1.0;YULE Daniel;-0.03400000000000003;-3.5196687370600444;SL;R;9.62;48.0;3.69;-25.64;;;;;;M
2024-02-25;Palisades;2;19;0.4;MCGRATH Atle Lie;0.45;MEILLARD Loic;-0.04999999999999999;-12.499999999999996;SL;R;7.72;20.0;1.08;-24.23;;;;;;M
2024-02-25;Palisades;1;20;0.95;STRASSER Linus;0.816;YULE Daniel;0.134;14.105263157894738;SL;R;10.4;47.0;3.69;-19.8;;;;;;M
2024-02-25;Palisades;2;20;1.083;MCGRATH Atle Lie;0.983;MEILLARD Loic;0.09999999999999998;9.23361034164358;SL;R;6.25;28.0;1.34;-21.8;;;;;;M
2024-02-25;Palisades;1;21;0.95;STRASSER Linus;0.916;YULE Daniel;0.03399999999999992;3.578947368421044;SL;R;10.14;46.0;3.66;-25.64;;;;;;M
2024-02-25;Palisades;2;21;0.8;MCGRATH Atle Lie;0.8;MEILLARD Loic;0.0;0.0;SL;R;6.17;27.0;1.62;-25.64;;;;;;M
2024-02-25;Palisades;1;22;0.366;STRASSER Linus;0.466;YULE Daniel;-0.10000000000000003;-27.322404371584707;SL;R;10.77;34.0;2.04;-20.81;;;;;;M
2024-02-25;Palisades;2;22;0.866;MCGRATH Atle Lie;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895;SL;R;10.67;34.0;2.7;-21.8;;;;;;M
2024-02-25;Palisades;1;23;0.916;STRASSER Linus;0.933;YULE Daniel;-0.017000000000000015;-1.8558951965065518;SL;R;6.13;26.0;1.59;-25.17;;;;;;M
2024-02-25;Palisades;2;23;0.816;MCGRATH Atle Lie;0.8;MEILLARD Loic;0.015999999999999903;1.9607843137254783;SL;R;10.25;35.0;2.85;-25.64;;;;;;M
2024-02-25;Palisades;1;24;0.8;STRASSER Linus;0.85;YULE Daniel;-0.04999999999999993;-6.249999999999992;SL;R;10.65;39.0;3.21;-20.3;;;;;;M
2024-02-25;Palisades;2;24;0.466;MCGRATH Atle Lie;0.533;MEILLARD Loic;-0.067;-14.377682403433475;SL;R;11.07;32.0;2.71;-20.81;;;;;;M
2024-02-25;Palisades;1;25;1.083;STRASSER Linus;1.116;YULE Daniel;-0.03300000000000014;-3.0470914127423954;SL;R;10.27;31.0;1.58;-22.29;;;;;;M
2024-02-25;Palisades;2;25;0.916;MCGRATH Atle Lie;0.916;MEILLARD Loic;0.0;0.0;SL;R;10.41;24.0;1.55;-22.78;;;;;;M
2024-02-25;Palisades;1;26;0.65;STRASSER Linus;0.7;YULE Daniel;-0.04999999999999993;-7.692307692307682;SL;R;4.54;22.0;1.07;-18.78;;;;;;M
2024-02-25;Palisades;2;26;0.8;MCGRATH Atle Lie;0.883;MEILLARD Loic;-0.08299999999999996;-10.374999999999995;SL;R;6.69;28.0;1.77;-19.8;;;;;;M
2024-02-25;Palisades;1;27;0.766;STRASSER Linus;0.75;YULE Daniel;0.016000000000000014;2.088772845953004;SL;R;8.44;27.0;1.91;-16.7;;;;;;M
2024-02-25;Palisades;2;27;0.9;MCGRATH Atle Lie;0.883;MEILLARD Loic;0.017000000000000015;1.8888888888888906;SL;R;10.32;36.0;3.07;-23.27;;;;;;M
2024-02-25;Palisades;1;28;0.8;STRASSER Linus;0.85;YULE Daniel;-0.04999999999999993;-6.249999999999992;SL;R;8.9;31.0;2.37;-22.78;;;;;;M
2024-02-25;Palisades;2;28;0.833;MCGRATH Atle Lie;0.833;MEILLARD Loic;0.0;0.0;SL;R;11.19;27.0;2.55;-20.3;;;;;;M
2024-02-25;Palisades;1;29;0.833;STRASSER Linus;0.8;YULE Daniel;0.03299999999999992;3.961584633853532;SL;R;10.34;38.0;3.18;-14.57;;;;;;M
2024-02-25;Palisades;2;29;0.35;MCGRATH Atle Lie;0.4;MEILLARD Loic;-0.050000000000000044;-14.285714285714299;SL;R;12.59;37.0;2.85;-23.27;;;;;;M
2024-02-25;Palisades;1;30;0.633;STRASSER Linus;0.65;YULE Daniel;-0.017000000000000015;-2.6856240126382334;SL;R;10.5;28.0;2.48;-21.31;;;;;;M
2024-02-25;Palisades;2;30;0.733;MCGRATH Atle Lie;0.716;MEILLARD Loic;0.017000000000000015;2.3192360163710797;SL;R;7.57;5.0;0.27;-13.5;;;;;;M
2024-02-25;Palisades;1;31;0.733;STRASSER Linus;0.75;YULE Daniel;-0.017000000000000015;-2.3192360163710797;SL;R;10.94;20.0;1.67;-13.5;;;;;;M
2024-02-25;Palisades;2;31;0.8;MCGRATH Atle Lie;0.816;MEILLARD Loic;-0.015999999999999903;-1.999999999999988;SL;R;5.4;0.0;0.01;-13.5;;;;;;M
2024-02-25;Palisades;1;32;0.383;STRASSER Linus;0.433;YULE Daniel;-0.04999999999999999;-13.054830287206261;SL;R;8.98;24.0;1.97;-16.7;;;;;;M
2024-02-25;Palisades;2;32;0.833;MCGRATH Atle Lie;0.833;MEILLARD Loic;0.0;0.0;SL;R;6.21;5.0;0.32;-13.5;;;;;;M
2024-02-25;Palisades;1;33;0.966;STRASSER Linus;0.916;YULE Daniel;0.04999999999999993;5.175983436852995;SL;R;10.57;20.0;1.39;-10.76;;;;;;M
2024-02-25;Palisades;2;33;0.8;MCGRATH Atle Lie;0.766;MEILLARD Loic;0.03400000000000003;4.2500000000000036;SL;R;9.59;28.0;2.48;-10.2;;;;;;M
2024-02-25;Palisades;1;34;0.916;STRASSER Linus;0.883;YULE Daniel;0.03300000000000003;3.6026200873362475;SL;R;6.5;24.0;1.6;-12.95;;;;;;M
2024-02-25;Palisades;2;34;0.883;MCGRATH Atle Lie;0.966;MEILLARD Loic;-0.08299999999999996;-9.399773499433744;SL;R;11.25;20.0;1.84;-14.57;;;;;;M
2024-02-25;Palisades;1;35;0.983;STRASSER Linus;1.0;YULE Daniel;-0.017000000000000015;-1.729399796541202;SL;R;10.57;44.0;3.82;-9.65;;;;;;M
2024-02-25;Palisades;2;35;0.4;MCGRATH Atle Lie;0.416;MEILLARD Loic;-0.01599999999999996;-3.99999999999999;SL;R;10.55;40.0;3.16;-11.31;;;;;;M
2024-02-25;Palisades;1;36;0.833;STRASSER Linus;0.883;YULE Daniel;-0.050000000000000044;-6.0024009603841595;SL;R;10.41;33.0;2.82;-17.74;;;;;;M
2024-02-25;Palisades;2;36;0.8;MCGRATH Atle Lie;0.916;MEILLARD Loic;-0.11599999999999999;-14.499999999999998;SL;R;9.23;26.0;2.09;-21.8;;;;;;M
2024-02-25;Palisades;1;37;0.416;STRASSER Linus;0.483;YULE Daniel;-0.067;-16.105769230769234;SL;R;10.34;57.0;4.45;-16.17;;;;;;M
2024-02-25;Palisades;2;37;0.75;MCGRATH Atle Lie;0.85;MEILLARD Loic;-0.09999999999999998;-13.33333333333333;SL;R;11.09;22.0;1.28;-20.3;;;;;;M
2024-02-25;Palisades;1;38;0.883;STRASSER Linus;0.916;YULE Daniel;-0.03300000000000003;-3.7372593431483607;SL;R;9.83;11.0;0.64;-24.7;;;;;;M
2024-02-25;Palisades;2;38;0.766;MCGRATH Atle Lie;0.766;MEILLARD Loic;0.0;0.0;SL;R;5.63;19.0;1.07;-24.23;;;;;;M
2024-02-25;Palisades;1;39;0.716;STRASSER Linus;0.8;YULE Daniel;-0.08400000000000007;-11.731843575419006;SL;R;6.4;20.0;1.25;-25.17;;;;;;M
2024-02-25;Palisades;2;39;0.8;MCGRATH Atle Lie;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989;SL;R;10.38;41.0;3.39;-20.3;;;;;;M
2024-02-25;Palisades;1;40;0.8;STRASSER Linus;0.833;YULE Daniel;-0.03299999999999992;-4.124999999999989;SL;R;10.48;36.0;2.97;-22.78;;;;;;M
2024-02-25;Palisades;2;40;0.6;MCGRATH Atle Lie;0.616;MEILLARD Loic;-0.016000000000000014;-2.666666666666669;SL;R;10.67;33.0;2.83;-22.78;;;;;;M
2024-02-25;Palisades;1;41;0.766;STRASSER Linus;0.85;YULE Daniel;-0.08399999999999996;-10.966057441253259;SL;R;10.43;34.0;2.86;-19.29;;;;;;M
2024-02-25;Palisades;2;41;0.566;MCGRATH Atle Lie;0.533;MEILLARD Loic;0.03299999999999992;5.830388692579492;SL;R;10.69;33.0;3.0;-17.74;;;;;;M
2024-02-25;Palisades;1;42;0.7;STRASSER Linus;0.766;YULE Daniel;-0.06600000000000006;-9.428571428571438;SL;R;10.44;35.0;2.9;-18.78;;;;;;M
2024-02-25;Palisades;2;42;0.816;MCGRATH Atle Lie;1.0;MEILLARD Loic;-0.18400000000000005;-22.549019607843146;SL;R;11.45;24.0;1.83;-18.78;;;;;;M
2024-02-25;Palisades;1;43;0.433;STRASSER Linus;0.433;YULE Daniel;0.0;0.0;SL;R;10.06;38.0;3.06;-17.22;;;;;;M
2024-02-25;Palisades;2;43;0.533;MCGRATH Atle Lie;0.483;MEILLARD Loic;0.050000000000000044;9.380863039399632;SL;R;7.74;20.0;1.31;-17.22;;;;;;M
2024-02-25;Palisades;1;44;0.4;STRASSER Linus;0.483;YULE Daniel;-0.08299999999999996;-20.74999999999999;SL;R;9.88;13.0;0.82;-19.29;;;;;;M
2024-02-25;Palisades;2;44;0.45;MCGRATH Atle Lie;0.483;MEILLARD Loic;-0.032999999999999974;-7.333333333333328;SL;R;7.94;29.0;2.16;-19.8;;;;;;M
2024-02-25;Palisades;1;45;0.816;STRASSER Linus;0.883;YULE Daniel;-0.06700000000000006;-8.2107843137255;SL;R;6.5;1.0;0.03;-19.8;;;;;;M
2024-02-25;Palisades;2;45;0.75;MCGRATH Atle Lie;0.866;MEILLARD Loic;-0.11599999999999999;-15.466666666666665;SL;R;11.05;31.0;2.12;-17.74;;;;;;M
2024-02-25;Palisades;1;46;0.816;STRASSER Linus;0.833;YULE Daniel;-0.017000000000000015;-2.0833333333333353;SL;R;6.31;19.0;1.19;-19.8;;;;;;M
2024-02-25;Palisades;2;46;0.816;MCGRATH Atle Lie;0.816;MEILLARD Loic;0.0;0.0;SL;R;6.76;1.0;0.04;-19.8;;;;;;M
2024-02-25;Palisades;1;47;0.833;STRASSER Linus;0.8;YULE Daniel;0.03299999999999992;3.961584633853532;SL;R;9.84;35.0;2.83;-18.78;;;;;;M
2024-02-25;Palisades;2;47;0.75;MCGRATH Atle Lie;0.8;MEILLARD Loic;-0.050000000000000044;-6.666666666666672;SL;R;6.53;18.0;1.13;-20.3;;;;;;M
2024-02-25;Palisades;1;48;0.833;STRASSER Linus;0.816;YULE Daniel;0.017000000000000015;2.040816326530614;SL;R;10.59;37.0;3.06;-20.81;;;;;;M
2024-02-25;Palisades;2;48;0.883;MCGRATH Atle Lie;0.916;MEILLARD Loic;-0.03300000000000003;-3.7372593431483607;SL;R;10.21;38.0;3.24;-19.8;;;;;;M
2024-02-25;Palisades;1;49;0.85;STRASSER Linus;0.816;YULE Daniel;0.03400000000000003;4.0000000000000036;SL;R;10.11;42.0;3.39;-18.78;;;;;;M
2024-02-25;Palisades;2;49;0.833;MCGRATH Atle Lie;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454;SL;R;11.16;31.0;2.75;-19.29;;;;;;M
2024-02-25;Palisades;1;50;0.716;STRASSER Linus;0.733;YULE Daniel;-0.017000000000000015;-2.374301675977656;SL;R;10.15;37.0;3.06;-18.78;;;;;;M
2024-02-25;Palisades;2;50;0.366;MCGRATH Atle Lie;0.35;MEILLARD Loic;0.016000000000000014;4.371584699453556;SL;R;11.08;32.0;2.93;-18.26;;;;;;M
2024-02-25;Palisades;1;51;0.933;STRASSER Linus;0.9;YULE Daniel;0.03300000000000003;3.5369774919614176;SL;R;10.44;27.0;2.16;-16.7;;;;;;M
2024-02-25;Palisades;2;51;0.916;MCGRATH Atle Lie;0.866;MEILLARD Loic;0.050000000000000044;5.458515283842799;SL;R;11.38;37.0;3.28;-16.7;;;;;;M
2024-02-25;Palisades;1;52;0.783;STRASSER Linus;0.816;YULE Daniel;-0.03299999999999992;-4.2145593869731695;SL;R;8.93;36.0;2.82;-17.74;;;;;;M
2024-02-25;Palisades;2;52;0.8;MCGRATH Atle Lie;0.833;MEILLARD Loic;-0.03299999999999992;-4.124999999999989;SL;R;10.6;11.0;0.65;-17.74;;;;;;M
2024-02-25;Palisades;1;53;0.366;STRASSER Linus;0.466;YULE Daniel;-0.10000000000000003;-27.322404371584707;SL;R;10.46;44.0;3.53;-17.74;;;;;;M
2024-02-25;Palisades;2;53;0.8;MCGRATH Atle Lie;0.883;MEILLARD Loic;-0.08299999999999996;-10.374999999999995;SL;R;5.76;21.0;1.25;-20.81;;;;;;M
2024-02-25;Palisades;1;54;0.883;STRASSER Linus;0.9;YULE Daniel;-0.017000000000000015;-1.9252548131370346;SL;R;9.69;16.0;0.92;-21.31;;;;;;M
2024-02-25;Palisades;2;54;0.9;MCGRATH Atle Lie;0.85;MEILLARD Loic;0.050000000000000044;5.55555555555556;SL;R;9.99;41.0;3.23;-21.8;;;;;;M
2024-02-25;Palisades;1;55;0.75;STRASSER Linus;0.833;YULE Daniel;-0.08299999999999996;-11.066666666666663;SL;R;5.98;16.0;0.96;-22.78;;;;;;M
2024-02-25;Palisades;2;55;0.383;MCGRATH Atle Lie;0.4;MEILLARD Loic;-0.017000000000000015;-4.4386422976501345;SL;R;10.01;32.0;2.64;-21.8;;;;;;M
2024-02-25;Palisades;1;56;0.8;STRASSER Linus;0.8;YULE Daniel;0.0;0.0;SL;R;9.79;39.0;3.11;-23.27;;;;;;M
2024-02-25;Palisades;2;56;0.866;MCGRATH Atle Lie;0.866;MEILLARD Loic;0.0;0.0;SL;R;10.88;38.0;3.37;-22.29;;;;;;M
2024-02-25;Palisades;1;57;0.8;STRASSER Linus;0.833;YULE Daniel;-0.03299999999999992;-4.124999999999989;SL;R;10.58;38.0;3.13;-20.81;;;;;;M
2024-02-25;Palisades;2;57;0.716;MCGRATH Atle Lie;0.766;MEILLARD Loic;-0.050000000000000044;-6.983240223463694;SL;R;11.79;20.0;1.34;-19.8;;;;;;M
2024-02-25;Palisades;1;58;0.65;STRASSER Linus;0.733;YULE Daniel;-0.08299999999999996;-12.769230769230763;SL;R;10.08;43.0;3.48;-20.3;;;;;;M
2024-02-25;Palisades;2;58;0.716;MCGRATH Atle Lie;0.766;MEILLARD Loic;-0.050000000000000044;-6.983240223463694;SL;R;6.34;30.0;1.99;-20.3;;;;;;M
2024-02-25;Palisades;1;59;0.833;STRASSER Linus;0.9;YULE Daniel;-0.06700000000000006;-8.043217286914773;SL;R;10.12;23.0;1.73;-17.22;;;;;;M
2024-02-25;Palisades;2;59;0.7;MCGRATH Atle Lie;0.683;MEILLARD Loic;0.016999999999999904;2.428571428571415;SL;R;11.48;20.0;1.89;-16.17;;;;;;M
2024-02-25;Palisades;1;60;0.8;STRASSER Linus;0.916;YULE Daniel;-0.11599999999999999;-14.499999999999998;SL;R;8.7;34.0;2.67;-18.26;;;;;;M
2024-02-25;Palisades;2;60;0.683;MCGRATH Atle Lie;0.733;MEILLARD Loic;-0.04999999999999993;-7.320644216691058;SL;R;11.34;21.0;2.0;-16.7;;;;;;M
2024-02-25;Palisades;1;61;0.766;STRASSER Linus;0.766;YULE Daniel;0.0;0.0;SL;R;10.68;41.0;3.45;-12.41;;;;;;M
2024-02-25;Palisades;2;61;0.733;MCGRATH Atle Lie;0.65;MEILLARD Loic;0.08299999999999996;11.323328785811727;SL;R;11.39;33.0;2.99;-15.11;;;;;;M
2024-02-25;Palisades;1;62;0.4;STRASSER Linus;0.4;YULE Daniel;0.0;0.0;SL;R;10.11;30.0;2.52;-20.81;;;;;;M
2024-02-25;Palisades;2;62;;MCGRATH Atle Lie;;MEILLARD Loic;;;SL;R;10.92;24.0;2.22;-19.8;;;;;;M
2024-02-25;Palisades;1;63;0.75;STRASSER Linus;0.833;YULE Daniel;-0.08299999999999996;-11.066666666666663;SL;R;10.4;28.0;1.8;-15.64;;;;;;M
2024-02-25;Palisades;2;63;;MCGRATH Atle Lie;;MEILLARD Loic;;;SL;R;11.46;27.0;2.48;-15.11;;;;;;M
2024-02-25;Palisades;1;64;;STRASSER Linus;;YULE Daniel;;;SL;R;6.2;19.0;1.2;-19.29;;;;;;M
2024-02-25;Palisades;2;64;;MCGRATH Atle Lie;;MEILLARD Loic;;;SL;R;11.3;3.0;0.3;-18.78;;;;;;M
2024-02-25;Palisades;1;65;;STRASSER Linus;;YULE Daniel;;;SL;R;10.0;17.0;1.42;-16.7;;;;;;M
2024-02-25;Palisades;2;65;;MCGRATH Atle Lie;;MEILLARD Loic;;;SL;R;10.88;34.0;1.7;-17.74;;;;;;M
2024-02-25;Palisades;1;66;;STRASSER Linus;;YULE Daniel;;;SL;R;10.27;3.0;0.27;-17.74;;;;;;M
2024-02-25;Palisades;2;66;;MCGRATH Atle Lie;;MEILLARD Loic;;;SL;R;4.26;;;-10.76;;;;;;M
2024-02-25;Palisades;1;67;;STRASSER Linus;;YULE Daniel;;;SL;R;9.1;;;-17.22;;;;;;M
2024-03-17;Saalbach;1;1;1.4;HAUGAN Timon;0.9;MEILLARD Loic;0.4999999999999999;35.71428571428571;SL;R;9.39;14.06;1.06;-20.6;;;;;;M
2024-03-17;Saalbach;2;1;1.0;GINNIS AJ;0.966;AERNI Luca;0.03400000000000003;3.400000000000003;SL;R;9.49;23.14;1.8;-20.93;;;;;;M
2024-03-17;Saalbach;1;2;0.866;HAUGAN Timon;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895;SL;R;9.12;40.71;3.1;-18.83;;;;;;M
2024-03-17;Saalbach;2;2;0.733;GINNIS AJ;0.733;AERNI Luca;0.0;0.0;SL;R;9.76;23.25;1.84;-18.73;;;;;;M
2024-03-17;Saalbach;1;3;0.666;HAUGAN Timon;0.833;MEILLARD Loic;-0.16699999999999993;-25.075075075075066;SL;R;9.79;39.68;3.13;-17.99;;;;;;M
2024-03-17;Saalbach;2;3;0.7;GINNIS AJ;0.833;AERNI Luca;-0.133;-19.000000000000004;SL;R;9.73;35.73;2.87;-19.42;;;;;;M
2024-03-17;Saalbach;1;4;0.833;HAUGAN Timon;0.833;MEILLARD Loic;0.0;0.0;SL;R;9.71;44.66;3.54;-18.51;;;;;;M
2024-03-17;Saalbach;2;4;0.766;GINNIS AJ;0.8;AERNI Luca;-0.03400000000000003;-4.4386422976501345;SL;R;10.09;47.16;3.81;-16.98;;;;;;M
2024-03-17;Saalbach;1;5;0.4;HAUGAN Timon;0.433;MEILLARD Loic;-0.032999999999999974;-8.249999999999993;SL;R;10.0;23.19;1.48;-17.43;;;;;;M
2024-03-17;Saalbach;2;5;0.8;GINNIS AJ;0.9;AERNI Luca;-0.09999999999999998;-12.499999999999996;SL;R;9.97;43.74;3.55;-18.16;;;;;;M
2024-03-17;Saalbach;1;6;0.766;HAUGAN Timon;0.833;MEILLARD Loic;-0.06699999999999995;-8.746736292428192;SL;R;6.45;22.47;1.37;-19.23;;;;;;M
2024-03-17;Saalbach;2;6;1.233;GINNIS AJ;1.333;AERNI Luca;-0.09999999999999987;-8.11030008110299;SL;R;10.23;30.27;1.98;-18.08;;;;;;M
2024-03-17;Saalbach;1;7;0.833;HAUGAN Timon;0.833;MEILLARD Loic;0.0;0.0;SL;R;8.81;47.09;3.52;-17.81;;;;;;M
2024-03-17;Saalbach;2;7;0.833;GINNIS AJ;0.8;AERNI Luca;0.03299999999999992;3.961584633853532;SL;R;6.63;21.51;1.37;-18.75;;;;;;M
